,Chd1_Ctrl1,Chd1_Auxin1,Chd1_Ctrl2,Chd1_Auxin2
FBgn0041702,266.938001229419,303.238899562321,231.828790741993,263.104247731736
FBgn0014269,681.337720879929,723.638283046447,762.149586731186,734.812577593633
FBgn0028669,2.15272581636629,5.90725129017508,1.98994670164801,1.87931605522668
FBgn0050227,726.544963023621,329.821530368108,797.96862736085,498.958412662685
FBgn0034377,30.138161429128,28.5517145691795,36.8140139804881,40.4052951873737
FBgn0034379,189.439871840233,214.630130209694,197.004723463153,206.724766074935
FBgn0053147,41.9781534191426,37.4125915044421,33.8290939280161,40.4052951873737
FBgn0034387,337.977953169507,244.16638666057,358.190406296641,276.259460118323
FBgn0050229,167.91261367657,108.299606986543,238.793604197761,116.517595424054
FBgn0034391,68.8872261237211,65.9643060736217,56.7134809969682,82.6899064299741
FBgn0010551,1312.08638507525,1431.52389598576,1402.91242466184,1498.75455404328
FBgn0034397,743.766769554551,981.588256050758,822.84296113145,903.011364536422
FBgn0034399,1977.27866233243,2364.86959983342,2035.71547578591,2276.79140090713
FBgn0034402,162.530799135655,174.263913060165,162.180656184312,208.604082130162
FBgn0004240,0,5.90725129017508,0.994973350824003,0.939658027613342
FBgn0034407,2.15272581636629,2.95362564508754,3.97989340329601,9.39658027613342
FBgn0034406,213.119855820262,254.996347359224,218.894137181281,238.673139013789
FBgn0034403,141.003540971992,162.449410479815,140.291242466184,235.854164930949
FBgn0034401,2802.8490129089,2405.23581698295,2673.4933936641,2287.12763921087
FBgn0034400,4049.27726058498,4626.36230208878,3941.08944261388,4588.35014883595
FBgn0034398,2796.3908354598,3110.16780427718,3185.90466933846,3299.13933495044
FBgn0034396,7987.6891416271,8239.63100791254,8316.98223953784,8009.64502737613
FBgn0034394,10.7636290818314,2.95362564508754,13.929626911536,9.39658027613342
FBgn0010651,4542.25147253286,4500.34094123171,4855.46995202113,4714.26432453614
FBgn0034392,385.337921129565,471.59556133231,428.833514205145,471.708329861898
FBgn0034390,36.5963388782268,41.3507590312255,40.7939073837841,41.344953214987
FBgn0034383,2.15272581636629,0.984541881695846,1.98994670164801,3.75863211045337
FBgn0034382,2.15272581636629,3.93816752678338,5.96984010494402,4.69829013806671
FBgn0050121,5.38181454091571,5.90725129017508,4.97486675412001,15.9741864694268
FBgn0034381,10.7636290818314,5.90725129017508,8.95476015741603,12.2155543589734
FBgn0034380,335.82522735314,403.662171495297,325.356285719449,358.009708520683
FBgn0023214,10944.4580504062,11070.1889177881,11449.1583479318,10956.4126019716
FBgn0053136,245.410743065756,235.305509725307,185.065043253265,190.750579605508
FBgn0034371,3358.2522735314,3107.21417863209,3427.68319358869,3275.64788426011
FBgn0011868,391.796098578664,355.4196192922,375.104953260649,309.147491084789
FBgn0050122,1603.78073319288,1480.75099007055,1529.27404021649,1539.15984923065
FBgn0034368,753.4540357282,726.591908691534,780.059107046018,785.554111084754
FBgn0034329,13.9927178063809,15.7526701071335,10.944706859064,13.1552123865868
FBgn0034330,26.9090727045786,16.7372119888294,10.944706859064,18.7931605522668
FBgn0025583,0,0.984541881695846,0,0
FBgn0040736,2.15272581636629,1.96908376339169,3.97989340329601,3.75863211045337
FBgn0040735,0,0.984541881695846,0,0
FBgn0040734,2.15272581636629,2.95362564508754,0.994973350824003,0
FBgn0064237,12.9163548981977,13.7835863437418,8.95476015741603,12.2155543589734
FBgn0034335,15.069080714564,9.84541881695846,11.939680209888,12.2155543589734
FBgn0063498,398.254276027763,371.172289399334,468.632448238105,481.104910138031
FBgn0063497,2068.769509528,1269.07448550595,2189.93634516363,1549.4960875344
FBgn0063496,18.2981694391134,9.84541881695846,9.94973350824003,15.0345284418135
FBgn0063495,5.38181454091571,11.8145025803502,4.97486675412001,7.51726422090674
FBgn0063494,1729.71519345031,1019.9853894369,1711.35416341729,1242.22791250484
FBgn0063493,754.530398636383,592.694212780899,1006.91303103389,672.795147771153
FBgn0063492,2631.70731050778,1786.94351527796,2946.11609178987,1976.10083207086
FBgn0063491,1350.83544976984,1587.0815132937,1462.61082571128,1791.92785865864
FBgn0027835,3942.71733267485,3854.48146683924,4075.41084497512,3631.77827672557
FBgn0034345,728.697688839987,731.514618100014,736.280279609762,818.442142051221
FBgn0034346,475.752405416949,534.606241760844,474.602288343049,515.872257159725
FBgn0034351,210.967130003896,199.862001984257,232.823764092817,230.216216765269
FBgn0034354,2941.69982806453,2474.15374870166,3004.81951948849,2834.94826930945
FBgn0034356,148.538081329274,148.665824136073,132.331455659592,167.259128915175
FBgn0034360,242.181654341207,239.243677252091,273.617671476601,272.500828007869
FBgn0034362,499.432389396978,570.049749501895,483.557048500465,645.545064970366
FBgn0034363,75.34540357282,135.866779674027,83.5777614692162,130.612465838255
FBgn0034365,242.181654341207,230.382800316828,241.778524250233,221.759294516749
FBgn0000566,715.78133394179,764.004500195976,823.837934482274,819.381800078834
FBgn0034366,261.556186688504,279.60989440162,264.662911319185,263.104247731736
FBgn0034364,2.15272581636629,3.93816752678338,3.97989340329601,1.87931605522668
FBgn0034361,194.821686381149,201.831085747648,217.899163830457,214.242030295842
FBgn0050115,457.454235977836,513.930862245232,516.391169077658,613.596692031512
FBgn0028496,52.741782500974,40.3662171495297,48.7536941903761,51.6811915187338
FBgn0034352,66.7345003073548,58.0879710200549,56.7134809969682,42.2846112426004
FBgn0013983,1237.81734441061,1341.93058475144,1240.73176847753,1445.19404646932
FBgn0063499,1.07636290818314,6.89179317187092,5.96984010494402,5.63794816568005
FBgn0040733,1.07636290818314,0,0,0
FBgn0034331,2.15272581636629,0.984541881695846,0.994973350824003,0.939658027613342
FBgn0034328,2.15272581636629,0,1.98994670164801,2.81897408284003
FBgn0034300,627.519575470772,603.524173479554,604.943797300994,601.381137672539
FBgn0028983,1715.72247564393,1869.64503334041,1733.24357713541,2082.28218919117
FBgn0040465,182.981694391134,234.320967843611,189.044936656561,226.457584654815
FBgn0003044,801.890366596441,858.520520838778,765.134506783658,857.907779210981
FBgn0000057,297.076162658547,324.898820959629,317.396498912857,273.440486035482
FBgn0034307,322.908872454943,346.558742356938,329.336179122745,355.190734437843
FBgn0034308,800.814003688258,802.401633582115,805.928414167442,843.812908796781
FBgn0034312,1314.23911089162,1630.40135608832,1267.59604894978,1787.22956852058
FBgn0034318,1.07636290818314,0,0.994973350824003,0.939658027613342
FBgn0050114,2.15272581636629,0.984541881695846,0.994973350824003,1.87931605522668
FBgn0000658,393.94882439503,318.007027787758,456.692768028217,315.725097278083
FBgn0034321,151.767170053823,202.815627629344,143.276162518656,155.983232583815
FBgn0034322,30.138161429128,31.5053402142671,26.8642804722481,25.3707667455602
FBgn0034323,29.0617985209448,31.5053402142671,27.8592538230721,25.3707667455602
FBgn0034326,47.3599679600583,40.3662171495297,27.8592538230721,40.4052951873737
FBgn0040737,8.61090326546514,17.7217538705252,9.94973350824003,15.9741864694268
FBgn0034327,62.4290486746223,58.0879710200549,68.6531612068562,60.1381137672539
FBgn0034313,948.275722109349,1014.07813814672,1027.8074714012,1087.18433794864
FBgn0027836,25764.8989331799,23088.4916676493,25899.1563219488,21491.8584075724
FBgn0034310,581.235970418897,693.117484713876,509.42635562189,663.398567495019
FBgn0022238,528.494187917923,514.915404126927,525.345929235074,553.458578264258
FBgn0034304,834.181253841935,1023.92355696368,838.762534744634,1101.27920836284
FBgn0062440,336.901590261324,400.708545850209,383.064740067241,421.906454398391
FBgn0001222,1211.98463461422,1225.75464271133,1185.01326083139,1187.72774690326
FBgn0003520,528.494187917923,585.802419609028,548.230316304026,612.657034003899
FBgn0034301,105.483565001948,135.866779674027,115.416908695584,133.431439921095
FBgn0034299,119.476282808329,130.944070265548,119.39680209888,121.215885562121
FBgn0041585,4809.18947376228,4594.85696187451,4863.42973882773,4531.03100915153
FBgn0015522,1039.76656930492,666.534853908088,1133.27464658854,670.915831715926
FBgn0050323,255.098009239405,191.98566693069,342.270832683457,196.388527771188
FBgn0034281,212.043492912079,222.506465263261,251.728257758473,179.474683274148
FBgn0011589,20.4508952554797,21.6599213973086,14.92460026236,19.7328185798802
FBgn0034284,1.07636290818314,0,0.994973350824003,0.939658027613342
FBgn0034288,2.15272581636629,0,1.98994670164801,3.75863211045337
FBgn0034296,5.38181454091571,1.96908376339169,6.96481345576802,3.75863211045337
FBgn0034295,1.07636290818314,0,1.98994670164801,1.87931605522668
FBgn0034294,0,0,2.98492005247201,0.939658027613342
FBgn0034293,1.07636290818314,1.96908376339169,0,2.81897408284003
FBgn0034292,0,0.984541881695846,3.97989340329601,0.939658027613342
FBgn0034291,1.07636290818314,3.93816752678338,2.98492005247201,4.69829013806671
FBgn0034290,61.3526857664391,38.397133386138,51.7386142428482,48.8622174358938
FBgn0003140,1.07636290818314,1.96908376339169,3.97989340329601,1.87931605522668
FBgn0050110,4.30545163273257,8.86087693526261,4.97486675412001,5.63794816568005
FBgn0050325,16.1454436227471,8.86087693526261,7.95978680659202,10.3362383037468
FBgn0034282,806.195818229174,839.814225086557,829.807774587218,819.381800078834
FBgn0040294,1558.57349104919,1857.83053076006,1587.97746791511,1833.27281187363
FBgn0016701,602.76322858256,696.071110358963,683.54669201609,716.019417041367
FBgn0029079,161.454436227471,199.862001984257,164.17060288596,155.043574556201
FBgn0029006,1259.34460257428,1272.02811115103,1147.20427350008,1245.04688658768
FBgn0034251,165.759887860204,171.310287415077,166.160549587609,155.043574556201
FBgn0050231,684.566809604479,703.94744541253,1122.32993972948,961.270162248449
FBgn0034258,1876.10054896322,1776.11355457931,1947.16284756257,1930.0575887178
FBgn0050108,985.948423895758,1029.83080825385,1151.18416690337,1183.0294567652
FBgn0050109,655.505011083534,708.870154821009,670.612038455378,761.123002366807
FBgn0034261,313.221606281294,285.517145691795,300.481951948849,306.328517001949
FBgn0045800,1094.66107762226,973.711920997192,1170.08866056903,971.606400552196
FBgn0063381,116.247194083779,110.268690749935,109.44706859064,106.181357120308
FBgn0063385,65.6581373991717,56.1188872566632,53.7285609444962,39.4656371597604
FBgn0063377,40.9017905109594,49.2270940847923,30.8441738755441,29.1293988560136
FBgn0063384,50.5890566846077,41.3507590312255,66.6632145052082,46.0432433530538
FBgn0063383,25.8327097963954,32.4898820959629,28.8542271738961,25.3707667455602
FBgn0063376,31.2145243373111,30.5207983325712,26.8642804722481,15.9741864694268
